"uniqueid","p1","p2","p3","p4","p5"
20191635,0.406,0.272,0.014,0.204,0.104
20191634,0.448,0.156,0.008,0.334,0.054
20191633,0.414,0.244,0.024,0.242,0.076
20191632,0.342,0.332,0.054,0.14,0.132
20191631,0.41,0.202,0.014,0.32,0.054
20191630,0.418,0.246,0.022,0.242,0.072
20191629,0.39,0.12,0.01,0.418,0.062
20191628,0.328,0.328,0.046,0.138,0.16
20191627,0.332,0.29,0.052,0.214,0.112
20191626,0.406,0.28,0.046,0.146,0.122
20191625,0.43,0.222,0.01,0.258,0.08
20191624,0.342,0.272,0.054,0.174,0.158
20191623,0.37,0.304,0.022,0.186,0.118
20191622,0.412,0.232,0.022,0.266,0.068
20191621,0.354,0.216,0.016,0.316,0.098
20191620,0.404,0.254,0.02,0.226,0.096
20191619,0.458,0.192,0.01,0.28,0.06
20191618,0.39,0.292,0.034,0.154,0.13
20191617,0.482,0.194,0.018,0.252,0.054
20191616,0.252,0.298,0.142,0.052,0.256
20191615,0.38,0.334,0.028,0.146,0.112
20191614,0.372,0.264,0.038,0.252,0.074
20191613,0.384,0.332,0.046,0.114,0.124
20191612,0.31,0.304,0.114,0.092,0.18
20191611,0.434,0.234,0.008,0.264,0.06
20191610,0.402,0.2,0.012,0.33,0.056
20191609,0.348,0.168,0.012,0.412,0.06
20191608,0.242,0.334,0.122,0.036,0.266
20191607,0.32,0.322,0.086,0.122,0.15
20191606,0.304,0.386,0.082,0.072,0.156
20191605,0.348,0.326,0.044,0.138,0.144
20191604,0.402,0.304,0.028,0.146,0.12
20191603,0.37,0.284,0.022,0.218,0.106
20191602,0.348,0.214,0.018,0.342,0.078
20191601,0.384,0.24,0.016,0.296,0.064
20191600,0.392,0.294,0.036,0.164,0.114
20191599,0.396,0.306,0.068,0.112,0.118
20191598,0.41,0.33,0.026,0.126,0.108
20191597,0.392,0.206,0.02,0.306,0.076
20191596,0.33,0.302,0.09,0.104,0.174
20191595,0.268,0.344,0.112,0.086,0.19
20191594,0.376,0.244,0.03,0.21,0.14
20191593,0.428,0.27,0.012,0.196,0.094
20191592,0.332,0.306,0.028,0.198,0.136
20191591,0.392,0.194,0.006,0.354,0.054
20191590,0.364,0.116,0.002,0.496,0.022
20191589,0.432,0.186,0.006,0.328,0.048
20191588,0.452,0.19,0.014,0.252,0.092
20191587,0.414,0.286,0.02,0.162,0.118
20191586,0.374,0.214,0.028,0.314,0.07
20191585,0.348,0.38,0.06,0.09,0.122
20191584,0.356,0.33,0.042,0.116,0.156
20191583,0.362,0.34,0.048,0.136,0.114
20191582,0.394,0.31,0.02,0.186,0.09
20191581,0.356,0.342,0.048,0.11,0.144
20191580,0.428,0.166,0.006,0.354,0.046
20191579,0.434,0.154,0.006,0.366,0.04
20191578,0.428,0.248,0.01,0.21,0.104
20191577,0.362,0.306,0.018,0.212,0.102
20191576,0.392,0.262,0.02,0.252,0.074
20191575,0.284,0.38,0.084,0.068,0.184
20191574,0.318,0.284,0.118,0.094,0.186
20191573,0.442,0.186,0.014,0.32,0.038
20191572,0.416,0.212,0.026,0.272,0.074
20191571,0.272,0.262,0.138,0.118,0.21
20191570,0.39,0.29,0.026,0.206,0.088
20191569,0.342,0.358,0.038,0.136,0.126
20191568,0.364,0.226,0.01,0.314,0.086
20191567,0.352,0.322,0.064,0.142,0.12
20191566,0.392,0.186,0.004,0.352,0.066
20191565,0.332,0.306,0.07,0.132,0.16
20191564,0.402,0.234,0.014,0.292,0.058
20191563,0.36,0.25,0.04,0.19,0.16
20191562,0.394,0.21,0.018,0.3,0.078
20191561,0.372,0.254,0.032,0.218,0.124
20191560,0.392,0.276,0.016,0.224,0.092
20191559,0.328,0.354,0.074,0.098,0.146
20191558,0.35,0.148,0.02,0.362,0.12
20191557,0.38,0.354,0.044,0.118,0.104
20191556,0.36,0.13,0.002,0.462,0.046
20191555,0.4,0.298,0.03,0.178,0.094
20191554,0.462,0.246,0.012,0.2,0.08
20191553,0.394,0.302,0.034,0.162,0.108
20191552,0.33,0.236,0.08,0.186,0.168
20191551,0.444,0.196,0.016,0.29,0.054
20191550,0.454,0.24,0.02,0.222,0.064
20191549,0.35,0.34,0.066,0.092,0.152
20191548,0.264,0.328,0.076,0.136,0.196
20191547,0.364,0.124,0.006,0.468,0.038
20191546,0.362,0.33,0.038,0.13,0.14
20191545,0.33,0.33,0.082,0.09,0.168
20191544,0.352,0.304,0.026,0.224,0.094
20191543,0.324,0.306,0.07,0.114,0.186
20191542,0.436,0.23,0.006,0.266,0.062
20191541,0.284,0.356,0.078,0.066,0.216
20191540,0.414,0.236,0.026,0.266,0.058
20191539,0.48,0.214,0.006,0.224,0.076
20191538,0.316,0.3,0.07,0.14,0.174
20191537,0.314,0.282,0.036,0.246,0.122
20191536,0.352,0.238,0.058,0.236,0.116
20191535,0.346,0.318,0.03,0.212,0.094
20191534,0.412,0.228,0.01,0.318,0.032
20191533,0.438,0.23,0.006,0.258,0.068
20191532,0.45,0.134,0.006,0.372,0.038
20191531,0.412,0.26,0.02,0.204,0.104
20191530,0.392,0.102,0.006,0.47,0.03
20191529,0.454,0.13,0.006,0.386,0.024
20191528,0.32,0.346,0.074,0.09,0.17
20191527,0.434,0.28,0.03,0.154,0.102
20191526,0.394,0.176,0.022,0.314,0.094
20191525,0.332,0.336,0.064,0.12,0.148
20191524,0.41,0.176,0.024,0.336,0.054
20191523,0.434,0.156,0.004,0.352,0.054
20191522,0.37,0.234,0.032,0.26,0.104
20191521,0.4,0.226,0.016,0.286,0.072
20191520,0.28,0.324,0.112,0.108,0.176
20191519,0.402,0.234,0.028,0.284,0.052
20191518,0.37,0.264,0.018,0.278,0.07
20191517,0.334,0.304,0.054,0.14,0.168
20191516,0.356,0.32,0.046,0.154,0.124
20191515,0.376,0.322,0.054,0.116,0.132
20191514,0.376,0.296,0.048,0.16,0.12
20191513,0.284,0.28,0.112,0.142,0.182
20191512,0.244,0.326,0.138,0.072,0.22
20191511,0.42,0.266,0.042,0.144,0.128
20191510,0.462,0.274,0.022,0.178,0.064
20191509,0.35,0.396,0.026,0.102,0.126
20191508,0.466,0.2,0.022,0.258,0.054
20191507,0.354,0.16,0.018,0.416,0.052
20191506,0.396,0.274,0.014,0.24,0.076
20191505,0.452,0.196,0.014,0.284,0.054
20191504,0.4,0.312,0.04,0.144,0.104
20191503,0.408,0.202,0.016,0.292,0.082
20191502,0.376,0.21,0.018,0.304,0.092
20191501,0.314,0.368,0.074,0.09,0.154
20191500,0.302,0.3,0.104,0.098,0.196
20191499,0.328,0.358,0.04,0.134,0.14
20191498,0.39,0.27,0.028,0.218,0.094
20191497,0.302,0.408,0.06,0.062,0.168
20191496,0.35,0.286,0.078,0.158,0.128
20191495,0.398,0.26,0.016,0.262,0.064
20191494,0.338,0.288,0.06,0.194,0.12
20191493,0.408,0.224,0.012,0.276,0.08
20191492,0.408,0.23,0.018,0.288,0.056
20191491,0.414,0.264,0.02,0.178,0.124
20191490,0.392,0.26,0.014,0.256,0.078
20191489,0.318,0.332,0.034,0.188,0.128
20191488,0.452,0.134,0.008,0.368,0.038
20191487,0.316,0.32,0.092,0.08,0.192
20191486,0.368,0.328,0.046,0.148,0.11
20191485,0.394,0.188,0.018,0.354,0.046
20191484,0.418,0.182,0.012,0.332,0.056
20191483,0.398,0.236,0.004,0.314,0.048
20191482,0.344,0.214,0.044,0.27,0.128
20191481,0.37,0.218,0.018,0.308,0.086
20191480,0.334,0.31,0.042,0.184,0.13
20191479,0.42,0.254,0.008,0.25,0.068
20191478,0.282,0.352,0.076,0.058,0.232
20191477,0.454,0.194,0.014,0.276,0.062
20191476,0.33,0.18,0.002,0.432,0.056
20191475,0.346,0.328,0.082,0.12,0.124
20191474,0.358,0.148,0.012,0.446,0.036
20191473,0.444,0.216,0.012,0.256,0.072
20191472,0.38,0.306,0.036,0.168,0.11
20191471,0.374,0.172,0.014,0.38,0.06
20191470,0.234,0.372,0.09,0.05,0.254
20191469,0.384,0.328,0.034,0.118,0.136
20191468,0.426,0.292,0.03,0.164,0.088
20191467,0.364,0.292,0.04,0.162,0.142
20191466,0.344,0.318,0.044,0.204,0.09
20191465,0.22,0.336,0.14,0.06,0.244
20191464,0.378,0.332,0.03,0.154,0.106
20191463,0.404,0.174,0.018,0.334,0.07
20191462,0.292,0.364,0.078,0.096,0.17
20191461,0.43,0.192,0.014,0.292,0.072
20191460,0.388,0.178,0.04,0.296,0.098
20191459,0.356,0.318,0.036,0.176,0.114
20191458,0.414,0.182,0.022,0.308,0.074
20191457,0.432,0.124,0.01,0.406,0.028
20191456,0.324,0.232,0.08,0.192,0.172
20191455,0.346,0.208,0.046,0.254,0.146
20191454,0.362,0.312,0.014,0.202,0.11
20191453,0.352,0.252,0.032,0.248,0.116
20191452,0.344,0.368,0.044,0.106,0.138
20191451,0.298,0.316,0.076,0.116,0.194
20191450,0.398,0.268,0.026,0.2,0.108
20191449,0.382,0.216,0.006,0.352,0.044
20191448,0.39,0.256,0.034,0.192,0.128
20191447,0.326,0.348,0.054,0.11,0.162
20191446,0.292,0.342,0.078,0.098,0.19
20191445,0.384,0.226,0.024,0.268,0.098
20191444,0.43,0.228,0.012,0.246,0.084
20191443,0.348,0.312,0.052,0.108,0.18
20191442,0.362,0.31,0.058,0.152,0.118
20191441,0.31,0.266,0.054,0.21,0.16
20191440,0.426,0.198,0.01,0.304,0.062
20191439,0.376,0.26,0.012,0.304,0.048
20191438,0.37,0.136,0.006,0.44,0.048
20191437,0.444,0.15,0.01,0.362,0.034
20191436,0.416,0.2,0.016,0.304,0.064
20191435,0.458,0.174,0.008,0.296,0.064
20191434,0.396,0.184,0.012,0.342,0.066
20191433,0.366,0.372,0.032,0.118,0.112
20191432,0.372,0.266,0.018,0.234,0.11
20191431,0.436,0.17,0.02,0.296,0.078
20191430,0.37,0.216,0.02,0.342,0.052
20191429,0.46,0.188,0.01,0.286,0.056
20191428,0.376,0.158,0.012,0.422,0.032
20191427,0.38,0.272,0.024,0.226,0.098
20191426,0.336,0.35,0.05,0.124,0.14
20191425,0.388,0.308,0.04,0.14,0.124
20191424,0.372,0.194,0.006,0.368,0.06
20191423,0.34,0.358,0.062,0.076,0.164
20191422,0.412,0.152,0.004,0.408,0.024
20191421,0.294,0.332,0.056,0.142,0.176
20191420,0.404,0.24,0.02,0.256,0.08
20191419,0.37,0.162,0.028,0.374,0.066
20191418,0.3,0.302,0.106,0.11,0.182
20191417,0.408,0.174,0.012,0.342,0.064
20191416,0.398,0.174,0.02,0.348,0.06
20191415,0.424,0.306,0.028,0.116,0.126
20191414,0.376,0.296,0.03,0.196,0.102
20191413,0.392,0.226,0.042,0.254,0.086
20191412,0.368,0.21,0.002,0.374,0.046
20191411,0.422,0.238,0.012,0.256,0.072
20191410,0.422,0.226,0.02,0.266,0.066
20191409,0.404,0.214,0.014,0.314,0.054
20191408,0.344,0.336,0.082,0.086,0.152
20191407,0.334,0.308,0.062,0.146,0.15
20191406,0.376,0.304,0.03,0.182,0.108
20191405,0.402,0.148,0.012,0.388,0.05
20191404,0.352,0.332,0.05,0.136,0.13
20191403,0.386,0.294,0.03,0.22,0.07
20191402,0.364,0.356,0.038,0.12,0.122
20191401,0.442,0.194,0.02,0.298,0.046
20191400,0.428,0.238,0.014,0.236,0.084
20191399,0.368,0.276,0.01,0.258,0.088
20191398,0.414,0.232,0.014,0.28,0.06
20191397,0.386,0.234,0.034,0.244,0.102
20191396,0.42,0.298,0.016,0.192,0.074
20191395,0.402,0.118,0.006,0.444,0.03
20191394,0.464,0.174,0.01,0.308,0.044
20191393,0.434,0.184,0.006,0.31,0.066
20191392,0.4,0.136,0.004,0.408,0.052
20191391,0.326,0.204,0.024,0.338,0.108
20191390,0.428,0.294,0.03,0.142,0.106
20191389,0.484,0.144,0.016,0.324,0.032
20191388,0.258,0.344,0.15,0.05,0.198
20191387,0.348,0.284,0.02,0.236,0.112
20191386,0.306,0.324,0.056,0.166,0.148
20191385,0.424,0.23,0.014,0.254,0.078
20191384,0.366,0.16,0.018,0.394,0.062
20191383,0.344,0.278,0.022,0.222,0.134
20191382,0.43,0.21,0.024,0.248,0.088
20191381,0.342,0.356,0.028,0.162,0.112
20191380,0.41,0.3,0.028,0.148,0.114
20191379,0.36,0.324,0.042,0.176,0.098
20191378,0.408,0.24,0.018,0.278,0.056
20191377,0.408,0.272,0.022,0.172,0.126
20191376,0.298,0.352,0.074,0.076,0.2
20191375,0.402,0.22,0.022,0.306,0.05
20191374,0.44,0.2,0.018,0.272,0.07
20191373,0.416,0.296,0.026,0.168,0.094
20191372,0.38,0.26,0.052,0.2,0.108
20191371,0.47,0.166,0.006,0.308,0.05
20191370,0.324,0.262,0.09,0.174,0.15
20191369,0.398,0.264,0.014,0.26,0.064
20191368,0.362,0.276,0.014,0.256,0.092
20191367,0.29,0.374,0.08,0.092,0.164
20191366,0.432,0.164,0.008,0.354,0.042
20191365,0.352,0.132,0.02,0.446,0.05
20191364,0.4,0.298,0.03,0.174,0.098
20191363,0.436,0.184,0.008,0.322,0.05
20191362,0.344,0.242,0.052,0.24,0.122
20191361,0.334,0.362,0.04,0.122,0.142
20191360,0.374,0.334,0.046,0.092,0.154
20191359,0.36,0.314,0.036,0.192,0.098
20191358,0.306,0.292,0.034,0.258,0.11
20191357,0.314,0.308,0.066,0.088,0.224
20191356,0.41,0.258,0.018,0.236,0.078
20191355,0.412,0.326,0.018,0.168,0.076
20191354,0.384,0.298,0.042,0.15,0.126
20191353,0.386,0.2,0.02,0.338,0.056
20191352,0.354,0.278,0.046,0.22,0.102
20191351,0.398,0.218,0.026,0.282,0.076
20191350,0.412,0.25,0.034,0.208,0.096
20191349,0.354,0.16,0.002,0.428,0.056
20191348,0.42,0.238,0.012,0.246,0.084
20191347,0.374,0.276,0.042,0.222,0.086
20191346,0.38,0.212,0.02,0.308,0.08
20191345,0.374,0.324,0.022,0.16,0.12
20191344,0.298,0.36,0.082,0.09,0.17
20191343,0.404,0.174,0.01,0.352,0.06
20191342,0.41,0.232,0.014,0.254,0.09
20191341,0.292,0.368,0.078,0.08,0.182
20191340,0.386,0.284,0.038,0.172,0.12
20191339,0.292,0.386,0.056,0.102,0.164
20191338,0.388,0.194,0.014,0.312,0.092
20191337,0.376,0.28,0.054,0.166,0.124
20191336,0.474,0.15,0.008,0.324,0.044
20191335,0.4,0.162,0.008,0.358,0.072
20191334,0.44,0.202,0.008,0.31,0.04
20191333,0.386,0.236,0.022,0.262,0.094
20191332,0.428,0.094,0.006,0.434,0.038
20191331,0.33,0.27,0.032,0.206,0.162
20191330,0.376,0.26,0.024,0.262,0.078
20191329,0.35,0.236,0.022,0.316,0.076
20191328,0.454,0.176,0.006,0.31,0.054
20191327,0.414,0.244,0.02,0.25,0.072
20191326,0.44,0.286,0.016,0.162,0.096
20191325,0.346,0.354,0.046,0.092,0.162
20191324,0.354,0.268,0.028,0.242,0.108
20191323,0.406,0.26,0.04,0.202,0.092
20191322,0.382,0.144,0.004,0.444,0.026
20191321,0.42,0.254,0.026,0.232,0.068
20191320,0.332,0.36,0.076,0.062,0.17
20191319,0.428,0.186,0.018,0.304,0.064
20191318,0.324,0.312,0.074,0.12,0.17
20191317,0.442,0.264,0.018,0.202,0.074
20191316,0.284,0.278,0.102,0.144,0.192
20191315,0.416,0.316,0.024,0.156,0.088
20191314,0.38,0.272,0.06,0.15,0.138
20191313,0.294,0.4,0.066,0.098,0.142
20191312,0.394,0.13,0.008,0.42,0.048
20191311,0.29,0.346,0.092,0.076,0.196
20191310,0.384,0.27,0.018,0.226,0.102
20191309,0.366,0.172,0.018,0.378,0.066
20191308,0.326,0.306,0.036,0.24,0.092
20191307,0.398,0.264,0.026,0.198,0.114
20191306,0.338,0.326,0.068,0.09,0.178
20191305,0.446,0.194,0.014,0.278,0.068
20191304,0.366,0.194,0.018,0.362,0.06
20191303,0.318,0.372,0.058,0.11,0.142
20191302,0.39,0.128,0.002,0.438,0.042
20191301,0.418,0.314,0.032,0.148,0.088
20191300,0.332,0.344,0.062,0.098,0.164
20191299,0.282,0.374,0.092,0.074,0.178
20191298,0.372,0.3,0.054,0.14,0.134
20191297,0.366,0.182,0.018,0.356,0.078
20191296,0.394,0.132,0.004,0.412,0.058
20191295,0.352,0.238,0.03,0.262,0.118
20191294,0.436,0.22,0.01,0.28,0.054
20191293,0.286,0.354,0.072,0.064,0.224
20191292,0.42,0.262,0.01,0.218,0.09
20191291,0.386,0.228,0.032,0.238,0.116
20191290,0.328,0.322,0.034,0.184,0.132
20191289,0.424,0.178,0.01,0.342,0.046
20191288,0.426,0.154,0.016,0.348,0.056
20191287,0.304,0.348,0.07,0.076,0.202
20191286,0.39,0.208,0.02,0.3,0.082
20191285,0.368,0.23,0.03,0.246,0.126
20191284,0.356,0.316,0.046,0.17,0.112
20191283,0.37,0.268,0.03,0.26,0.072
20191282,0.42,0.234,0.016,0.224,0.106
20191281,0.296,0.352,0.082,0.092,0.178
20191280,0.326,0.302,0.074,0.132,0.166
20191279,0.426,0.156,0.02,0.358,0.04
20191278,0.448,0.194,0.024,0.264,0.07
20191277,0.404,0.2,0.026,0.278,0.092
20191276,0.388,0.134,0.01,0.432,0.036
20191275,0.422,0.188,0.018,0.312,0.06
20191274,0.428,0.264,0.026,0.166,0.116
20191273,0.408,0.206,0.008,0.322,0.056
20191272,0.352,0.348,0.048,0.132,0.12
20191271,0.452,0.212,0.018,0.252,0.066
20191270,0.322,0.328,0.04,0.168,0.142
20191269,0.348,0.17,0.016,0.386,0.08
20191268,0.466,0.174,0.008,0.31,0.042
20191267,0.456,0.136,0.004,0.358,0.046
20191266,0.402,0.274,0.036,0.174,0.114
20191265,0.42,0.182,0.004,0.328,0.066
20191264,0.374,0.3,0.044,0.158,0.124
20191263,0.362,0.284,0.05,0.196,0.108
20191262,0.386,0.138,0.012,0.386,0.078
20191261,0.452,0.238,0.018,0.236,0.056
20191260,0.382,0.21,0.01,0.33,0.068
20191259,0.28,0.316,0.15,0.06,0.194
20191258,0.37,0.246,0.03,0.262,0.092
20191257,0.338,0.244,0.04,0.272,0.106
20191256,0.37,0.248,0.024,0.278,0.08
20191255,0.328,0.32,0.054,0.138,0.16
20191254,0.412,0.224,0.032,0.274,0.058
20191253,0.236,0.332,0.136,0.07,0.226
20191252,0.388,0.28,0.006,0.248,0.078
20191251,0.38,0.238,0.028,0.246,0.108
20191250,0.334,0.204,0.028,0.32,0.114
20191249,0.388,0.244,0.022,0.26,0.086
20191248,0.408,0.12,0.008,0.448,0.016
20191247,0.364,0.32,0.016,0.19,0.11
20191246,0.378,0.136,0.002,0.444,0.04
20191245,0.362,0.222,0.006,0.372,0.038
20191244,0.422,0.166,0.014,0.34,0.058
20191243,0.402,0.202,0.01,0.298,0.088
20191242,0.408,0.182,0.012,0.344,0.054
20191241,0.46,0.186,0.01,0.302,0.042
20191240,0.418,0.188,0.012,0.316,0.066
20191239,0.36,0.364,0.044,0.114,0.118
20191238,0.364,0.118,0.008,0.446,0.064
20191237,0.382,0.29,0.028,0.228,0.072
20191236,0.436,0.236,0.006,0.262,0.06
20191235,0.326,0.342,0.04,0.162,0.13
20191234,0.382,0.152,0,0.436,0.03
20191233,0.384,0.238,0.018,0.268,0.092
20191232,0.326,0.35,0.072,0.082,0.17
20191231,0.418,0.186,0.006,0.346,0.044
20191230,0.35,0.246,0.03,0.278,0.096
20191229,0.314,0.356,0.064,0.104,0.162
20191228,0.462,0.18,0.018,0.254,0.086
20191227,0.36,0.324,0.038,0.144,0.134
20191226,0.296,0.266,0.136,0.092,0.21
20191225,0.38,0.266,0.018,0.256,0.08
20191224,0.424,0.236,0.022,0.232,0.086
20191223,0.364,0.188,0.02,0.35,0.078
20191222,0.38,0.182,0.02,0.35,0.068
20191221,0.386,0.178,0.006,0.37,0.06
20191220,0.446,0.176,0.014,0.308,0.056
20191219,0.402,0.152,0.014,0.378,0.054
20191218,0.39,0.174,0.016,0.354,0.066
20191217,0.386,0.156,0.004,0.396,0.058
20191216,0.36,0.268,0.044,0.226,0.102
20191215,0.348,0.34,0.052,0.118,0.142
20191214,0.388,0.206,0.018,0.288,0.1
20191213,0.356,0.248,0.026,0.272,0.098
20191212,0.432,0.242,0.016,0.216,0.094
20191211,0.356,0.29,0.046,0.188,0.12
20191210,0.362,0.372,0.042,0.132,0.092
20191209,0.43,0.124,0.004,0.4,0.042
20191208,0.376,0.186,0.016,0.346,0.076
20191207,0.432,0.176,0.02,0.3,0.072
20191206,0.31,0.366,0.092,0.076,0.156
20191205,0.396,0.316,0.044,0.158,0.086
20191204,0.4,0.254,0.018,0.238,0.09
20191203,0.38,0.16,0.002,0.408,0.05
20191202,0.392,0.148,0.014,0.38,0.066
20191201,0.396,0.224,0.016,0.32,0.044
20191200,0.402,0.328,0.02,0.158,0.092
20191199,0.354,0.392,0.044,0.088,0.122
20191198,0.33,0.352,0.08,0.066,0.172
20191197,0.366,0.198,0.028,0.324,0.084
20191196,0.404,0.232,0.032,0.222,0.11
20191195,0.444,0.158,0.004,0.358,0.036
20191194,0.392,0.292,0.04,0.15,0.126
20191193,0.436,0.242,0.02,0.208,0.094
20191192,0.38,0.328,0.054,0.1,0.138
20191191,0.382,0.308,0.042,0.13,0.138
20191190,0.412,0.282,0.022,0.194,0.09
20191189,0.282,0.372,0.08,0.082,0.184
20191188,0.43,0.24,0.014,0.262,0.054
20191187,0.358,0.284,0.052,0.172,0.134
20191186,0.418,0.162,0.01,0.336,0.074
20191185,0.376,0.316,0.044,0.128,0.136
20191184,0.386,0.228,0.01,0.292,0.084
20191183,0.298,0.292,0.094,0.114,0.202
20191182,0.324,0.296,0.034,0.208,0.138
20191181,0.332,0.338,0.072,0.094,0.164
20191180,0.344,0.34,0.03,0.158,0.128
20191179,0.378,0.198,0.008,0.344,0.072
20191178,0.404,0.238,0.022,0.282,0.054
20191177,0.384,0.226,0.012,0.294,0.084
20191176,0.376,0.266,0.028,0.24,0.09
20191175,0.414,0.164,0.006,0.356,0.06
20191174,0.448,0.156,0.01,0.338,0.048
20191173,0.264,0.302,0.118,0.066,0.25
20191172,0.448,0.182,0.016,0.29,0.064
20191171,0.346,0.344,0.04,0.154,0.116
20191170,0.376,0.32,0.04,0.154,0.11
20191169,0.368,0.3,0.03,0.2,0.102
20191168,0.402,0.268,0.018,0.256,0.056
20191167,0.402,0.12,0.006,0.438,0.034
20191166,0.37,0.252,0.044,0.24,0.094
20191165,0.388,0.226,0.02,0.302,0.064
20191164,0.446,0.14,0.022,0.342,0.05
20191163,0.292,0.374,0.058,0.084,0.192
20191162,0.46,0.178,0.018,0.254,0.09
20191161,0.38,0.216,0.014,0.304,0.086
20191160,0.36,0.334,0.042,0.138,0.126
20191159,0.302,0.32,0.082,0.058,0.238
20191158,0.39,0.308,0.038,0.128,0.136
20191157,0.398,0.224,0.04,0.246,0.092
20191156,0.366,0.26,0.03,0.226,0.118
20191155,0.34,0.364,0.06,0.094,0.142
20191154,0.41,0.26,0.018,0.222,0.09
20191153,0.33,0.242,0.034,0.276,0.118
20191152,0.356,0.2,0.05,0.318,0.076
20191151,0.408,0.244,0.032,0.236,0.08
20191150,0.366,0.216,0.02,0.302,0.096
20191149,0.362,0.318,0.078,0.048,0.194
20191148,0.294,0.322,0.096,0.078,0.21
20191147,0.428,0.232,0.018,0.236,0.086
20191146,0.286,0.316,0.104,0.042,0.252
20191145,0.432,0.224,0.016,0.252,0.076
20191144,0.338,0.318,0.026,0.198,0.12
20191143,0.382,0.32,0.028,0.184,0.086
20191142,0.418,0.134,0.004,0.392,0.052
20191141,0.276,0.384,0.078,0.1,0.162
20191140,0.32,0.318,0.066,0.128,0.168
20191139,0.342,0.32,0.026,0.21,0.102
20191138,0.35,0.35,0.06,0.06,0.18
20191137,0.414,0.21,0.014,0.282,0.08
20191136,0.342,0.324,0.066,0.142,0.126
20191135,0.3,0.354,0.082,0.1,0.164
20191134,0.452,0.152,0.012,0.322,0.062
20191133,0.314,0.392,0.046,0.12,0.128
20191132,0.384,0.198,0.008,0.33,0.08
20191131,0.33,0.356,0.06,0.122,0.132
20191130,0.37,0.258,0.04,0.218,0.114
20191129,0.334,0.354,0.07,0.104,0.138
20191128,0.386,0.184,0.024,0.332,0.074
20191127,0.34,0.348,0.038,0.1,0.174
20191126,0.36,0.142,0.026,0.41,0.062
20191125,0.392,0.332,0.02,0.17,0.086
20191124,0.386,0.218,0.002,0.308,0.086
20191123,0.338,0.318,0.054,0.138,0.152
20191122,0.352,0.15,0.012,0.426,0.06
20191121,0.404,0.174,0.024,0.322,0.076
20191120,0.374,0.23,0.02,0.312,0.064
20191119,0.318,0.342,0.06,0.116,0.164
20191118,0.39,0.166,0.01,0.374,0.06
20191117,0.404,0.308,0.054,0.122,0.112
20191116,0.4,0.204,0.018,0.302,0.076
20191115,0.394,0.28,0.026,0.222,0.078
20191114,0.436,0.294,0.032,0.152,0.086
20191113,0.43,0.248,0.014,0.23,0.078
20191112,0.47,0.208,0.01,0.248,0.064
20191111,0.322,0.368,0.042,0.106,0.162
20191110,0.398,0.152,0.008,0.408,0.034
20191109,0.25,0.356,0.092,0.058,0.244
20191108,0.456,0.176,0.01,0.29,0.068
20191107,0.372,0.24,0.006,0.284,0.098
20191106,0.29,0.378,0.078,0.07,0.184
20191105,0.274,0.336,0.09,0.09,0.21
20191104,0.448,0.172,0.012,0.296,0.072
20191103,0.338,0.328,0.044,0.158,0.132
20191102,0.42,0.17,0.012,0.336,0.062
20191101,0.346,0.316,0.046,0.178,0.114
20191100,0.342,0.35,0.04,0.146,0.122
20191099,0.452,0.198,0.016,0.284,0.05
20191098,0.444,0.272,0.014,0.196,0.074
20191097,0.286,0.33,0.056,0.158,0.17
20191096,0.458,0.126,0.008,0.364,0.044
20191095,0.39,0.336,0.042,0.092,0.14
20191094,0.406,0.302,0.026,0.16,0.106
20191093,0.358,0.156,0.014,0.414,0.058
20191092,0.468,0.124,0.004,0.378,0.026
20191091,0.306,0.362,0.066,0.13,0.136
20191090,0.464,0.162,0.004,0.314,0.056
20191089,0.378,0.268,0.012,0.278,0.064
20191088,0.296,0.3,0.094,0.132,0.178
20191087,0.394,0.178,0.03,0.35,0.048
20191086,0.388,0.322,0.042,0.116,0.132
20191085,0.408,0.27,0.024,0.2,0.098
20191084,0.404,0.27,0.01,0.228,0.088
20191083,0.424,0.228,0.018,0.26,0.07
20191082,0.366,0.346,0.042,0.12,0.126
20191081,0.386,0.238,0.026,0.228,0.122
20191080,0.378,0.152,0.004,0.416,0.05
20191079,0.39,0.344,0.036,0.132,0.098
20191078,0.36,0.328,0.038,0.17,0.104
20191077,0.304,0.334,0.08,0.078,0.204
20191076,0.348,0.34,0.068,0.066,0.178
20191075,0.398,0.252,0.014,0.268,0.068
20191074,0.284,0.33,0.106,0.078,0.202
20191073,0.372,0.362,0.054,0.106,0.106
20191072,0.394,0.336,0.044,0.128,0.098
20191071,0.434,0.182,0.008,0.318,0.058
20191070,0.348,0.33,0.08,0.104,0.138
20191069,0.412,0.268,0.024,0.208,0.088
20191068,0.422,0.184,0.016,0.306,0.072
20191067,0.374,0.228,0.018,0.292,0.088
20191066,0.362,0.24,0.036,0.298,0.064
20191065,0.378,0.204,0.036,0.284,0.098
20191064,0.434,0.188,0.008,0.326,0.044
20191063,0.364,0.252,0.026,0.292,0.066
20191062,0.442,0.16,0.018,0.334,0.046
20191061,0.312,0.36,0.074,0.048,0.206
20191060,0.436,0.182,0.014,0.322,0.046
20191059,0.398,0.258,0.024,0.264,0.056
20191058,0.412,0.214,0.046,0.228,0.1
20191057,0.438,0.19,0.014,0.312,0.046
20191056,0.374,0.246,0.032,0.284,0.064
20191055,0.424,0.236,0.03,0.242,0.068
20191054,0.446,0.228,0.018,0.242,0.066
